CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
21008,Male,63,118,77
21009,Female,18,57,17
21010,Male,23,56,73
21011,Female,24,81,16
21012,Male,19,83,7
21013,Male,19,93,40
21014,Female,64,124,61
21015,Male,22,131,61
21016,Male,30,83,69
21017,Female,36,112,52
21018,Male,36,137,12
21019,Female,64,60,50
21020,Male,18,101,14
21021,Male,52,31,44
21022,Male,35,82,27
21023,Female,66,44,49
21024,Male,49,109,54
21025,Male,49,75,74
21026,Male,25,59,70
21027,Male,28,54,84
21028,Male,37,75,49
21029,Male,25,135,24
21030,Male,45,55,91
21031,Male,38,102,69
21032,Male,55,133,44
21033,Female,55,94,51
21034,Male,23,119,52
21035,Female,19,52,73
21036,Female,27,113,71
21037,Female,59,19,8
21038,Male,26,115,44
21039,Female,20,18,74
21040,Female,19,115,25
21041,Female,53,75,39
21042,Male,25,138,33
21043,Female,26,129,73
21044,Male,43,26,43
21045,Female,51,63,41
21046,Female,65,125,95
21047,Male,47,42,55
21048,Male,55,48,92
21049,Female,25,20,74
21050,Female,20,48,8
21051,Female,28,86,63
21052,Male,42,30,55
21053,Male,69,94,98
21054,Female,22,30,52
21055,Female,29,130,71
21056,Male,47,129,34
21057,Male,44,98,94
21058,Female,60,136,26
21059,Male,22,73,59
21060,Female,37,40,32
21061,Male,69,33,31
21062,Female,38,138,24
21063,Female,20,142,22
21064,Female,58,63,81
21065,Male,67,44,95
21066,Female,61,71,84
21067,Female,21,99,5
21068,Male,41,50,99
21069,Female,24,42,81
21070,Female,41,111,48
21071,Female,69,46,8
21072,Male,28,101,51
21073,Male,19,90,39
21074,Male,61,84,33
21075,Male,58,101,31
21076,Female,23,124,17
21077,Male,24,93,14
21078,Male,55,46,25
21079,Male,35,78,84
21080,Female,62,91,74
21081,Female,26,141,48
21082,Female,45,129,17
21083,Male,36,111,92
21084,Female,21,133,91
21085,Female,21,53,79
21086,Male,30,59,82
21087,Female,45,72,80
21088,Male,28,105,96
21089,Male,19,91,97
21090,Female,23,69,71
21091,Male,29,133,97
21092,Male,57,120,49
21093,Male,54,53,2
21094,Male,41,74,27
21095,Male,69,56,94
21096,Male,26,144,24
21097,Female,43,64,85
21098,Male,21,81,100
21099,Male,58,15,78
21100,Male,61,147,3
21101,Male,21,111,97
21102,Female,66,140,4
21103,Female,69,101,29
21104,Male,51,82,68
21105,Female,39,119,19
21106,Male,30,111,38
21107,Male,32,36,100
21108,Male,57,44,56
21109,Male,55,104,33
21110,Female,58,15,92
21111,Female,60,84,62
21112,Male,61,95,90
21113,Male,19,65,60
21114,Female,19,82,92
21115,Female,60,88,98
21116,Male,25,67,73
21117,Female,55,117,85
21118,Male,35,48,62
21119,Female,46,100,98
21120,Female,28,149,10
21121,Female,23,53,61
21122,Female,26,51,42
21123,Male,39,77,71
21124,Male,63,29,65
21125,Female,68,88,68
21126,Male,42,115,89
21127,Female,48,142,18
21128,Female,38,115,72
21129,Male,55,128,40
21130,Male,69,82,72
21131,Male,36,124,27
21132,Female,27,75,50
21133,Male,63,39,3
21134,Male,54,49,4
21135,Male,29,97,48
21136,Male,36,73,94
21137,Female,19,79,95
21138,Female,32,125,3
21139,Female,55,143,87
21140,Female,25,134,74
21141,Female,63,59,87
21142,Female,52,33,74
21143,Female,55,28,73
21144,Male,60,81,41
21145,Female,47,130,41
21146,Female,26,83,85
21147,Female,47,20,32
21148,Female,66,98,8
21149,Male,36,60,34
21150,Female,46,56,38
21151,Female,19,45,18
21152,Male,45,47,95
21153,Female,25,66,1
21154,Female,42,117,57
21155,Female,27,46,84
21156,Female,39,68,16
21157,Female,52,143,2
21158,Female,59,147,58
21159,Female,41,120,25
21160,Male,43,135,84
21161,Male,48,147,100
21162,Female,40,22,15
21163,Male,19,84,12
21164,Female,56,77,16
21165,Male,50,24,67
21166,Female,41,54,56
21167,Male,29,116,60
21168,Female,54,94,5
21169,Male,26,70,17
21170,Male,61,42,58
21171,Female,60,70,85
21172,Female,61,15,5
21173,Male,20,66,17
21174,Male,61,76,76
21175,Female,40,122,79
21176,Male,41,132,89
21177,Female,50,117,36
21178,Male,47,51,66
21179,Male,55,43,88
21180,Female,60,18,49
21181,Female,19,44,82
21182,Female,57,93,19
21183,Male,39,93,31
21184,Male,28,127,35
21185,Male,29,57,37
21186,Female,36,99,14
21187,Male,37,53,64
21188,Male,26,110,83
21189,Female,60,38,1
21190,Male,35,51,24
21191,Male,58,79,37
21192,Female,64,46,24
21193,Female,35,67,81
21194,Female,57,143,57
21195,Female,53,123,81
21196,Female,44,20,44
21197,Female,30,109,56
21198,Female,64,28,80
21199,Female,25,83,1
21200,Female,65,100,5
21201,Male,60,65,45
21202,Female,40,27,3
21203,Female,30,90,59
21204,Male,24,119,56
21205,Female,67,146,28
21206,Male,57,52,87
21207,Male,19,146,66
21208,Female,20,68,29
21209,Male,59,79,12
21210,Female,56,37,9
21211,Female,40,74,38
21212,Male,24,70,96
21213,Male,21,114,74
21214,Male,25,101,50
21215,Female,49,48,80
21216,Female,36,53,82
21217,Male,29,56,14
21218,Female,27,80,17
21219,Female,31,28,92
21220,Male,44,51,45
21221,Male,61,51,84
21222,Male,38,130,85
21223,Male,37,26,62
21224,Male,21,126,9
21225,Male,36,77,98
21226,Male,46,101,7
21227,Male,24,44,70
21228,Male,50,100,5
21229,Male,25,73,78
21230,Female,28,69,29
21231,Female,50,64,4
21232,Male,42,60,12
21233,Female,50,49,10
21234,Female,53,112,50
21235,Female,43,116,4
21236,Female,53,56,1
21237,Female,28,33,48
21238,Female,47,68,38
21239,Male,50,25,73
21240,Male,27,141,21
21241,Female,46,123,25
21242,Female,42,106,13
21243,Male,49,145,56
21244,Female,21,38,86
21245,Female,56,70,24
21246,Female,51,137,36
21247,Female,39,40,50
21248,Female,30,83,91
21249,Male,68,85,36
21250,Male,53,90,11
21251,Female,23,50,29
21252,Male,34,31,10
21253,Female,43,32,38
21254,Female,41,110,81
21255,Female,26,80,36
21256,Female,19,127,76
21257,Female,37,53,20
21258,Female,44,130,34
21259,Female,23,69,60
21260,Female,67,140,36
21261,Female,44,54,90
21262,Male,41,138,44
21263,Female,32,77,59
21264,Male,65,119,47
21265,Male,50,23,20
21266,Female,59,99,95
21267,Male,27,127,38
21268,Female,38,38,11
21269,Female,23,15,68
21270,Female,47,75,81
21271,Female,40,99,67
21272,Male,53,35,40
21273,Male,63,18,34
21274,Female,66,114,24
21275,Male,20,72,79
21276,Male,43,149,57
21277,Male,51,143,66
21278,Female,47,91,30
21279,Male,35,137,82
21280,Male,34,131,53
21281,Male,62,74,39
21282,Female,68,100,39
21283,Male,59,128,73
21284,Male,38,23,53
21285,Female,41,87,73
21286,Male,21,142,56
21287,Female,66,96,24
21288,Female,65,31,48
21289,Female,42,21,53
21290,Female,68,117,37
21291,Female,41,65,84
21292,Female,63,106,44
21293,Male,69,39,37
21294,Female,44,36,52
21295,Male,48,48,87
21296,Male,64,30,91
21297,Female,68,30,11
21298,Male,52,52,54
21299,Male,69,100,93
21300,Male,37,107,93
21301,Female,33,102,55
21302,Male,48,119,75
21303,Male,24,64,43
21304,Female,35,52,75
21305,Male,25,37,96
21306,Male,44,103,48
21307,Male,31,50,48
21308,Female,35,112,50
21309,Male,18,111,89
21310,Male,48,119,83
21311,Female,37,124,25
21312,Female,23,146,60
21313,Female,62,131,83
21314,Male,18,50,19
21315,Female,36,140,89
21316,Female,56,68,71
21317,Female,44,93,16
21318,Male,33,74,27
21319,Female,31,141,33
21320,Female,51,74,13
21321,Female,24,74,79
21322,Female,37,36,18
21323,Female,48,79,5
21324,Male,39,133,51
21325,Male,37,125,71
21326,Female,32,116,50
21327,Female,42,139,34
21328,Female,63,100,14
21329,Male,18,18,32
21330,Male,34,128,20
21331,Male,33,118,86
21332,Male,54,21,32
21333,Female,38,113,40
21334,Female,44,116,40
21335,Female,52,107,21
21336,Female,41,19,35
21337,Male,69,96,12
21338,Female,68,104,36
21339,Male,19,69,13
21340,Male,63,16,49
21341,Female,42,109,51
21342,Male,36,103,80
21343,Male,62,36,26
21344,Female,30,35,93
21345,Male,46,29,12
21346,Male,49,25,96
21347,Female,23,60,76
21348,Male,26,85,47
21349,Male,69,141,43
21350,Female,18,54,60
21351,Male,41,133,79
21352,Female,27,84,34
21353,Male,52,60,79
21354,Male,23,86,31
21355,Female,65,50,99
21356,Female,37,70,23
21357,Male,55,91,28
21358,Female,29,33,42
21359,Male,20,26,63
21360,Female,35,46,60
21361,Male,38,52,54
21362,Male,52,52,27
21363,Male,54,94,48
21364,Male,36,26,68
21365,Male,42,115,43
21366,Female,35,60,2
21367,Female,57,94,78
21368,Male,47,83,74
21369,Male,59,85,20
21370,Female,68,40,54
21371,Female,59,91,87
21372,Female,51,60,3
21373,Female,27,140,20
21374,Female,39,149,23
21375,Male,67,120,59
21376,Male,21,78,67
21377,Female,20,133,2
21378,Female,66,123,33
21379,Female,66,139,49
21380,Female,45,133,21
21381,Female,39,67,62
21382,Female,29,51,25
21383,Female,66,27,58
21384,Female,30,86,16
21385,Female,58,66,29
21386,Male,50,115,23
21387,Female,64,82,97
21388,Female,36,143,87
21389,Male,58,125,80
21390,Male,34,89,77
21391,Male,64,95,65
21392,Female,51,54,15
21393,Female,21,49,61
21394,Female,56,93,34
21395,Female,25,104,33
21396,Male,50,27,90
21397,Female,18,62,21
21398,Female,22,64,16
21399,Male,49,123,18
21400,Female,57,92,11
21401,Female,18,66,13
21402,Female,52,112,12
21403,Female,39,130,96
21404,Male,46,107,31
21405,Male,34,41,15
21406,Male,47,91,48
21407,Male,52,81,97
21408,Female,18,117,51
21409,Female,21,116,15
21410,Female,26,73,6
21411,Male,62,94,17
21412,Male,49,100,28
21413,Male,22,145,83
21414,Female,31,83,60
21415,Female,68,93,88
21416,Male,43,29,75
21417,Male,40,91,82
21418,Female,63,24,94
21419,Female,39,142,2
21420,Female,44,71,16
21421,Male,42,17,72
21422,Male,53,77,17
21423,Male,21,83,76
21424,Male,49,112,79
21425,Female,26,139,8
21426,Female,19,69,17
21427,Female,59,72,87
21428,Male,67,76,79
21429,Female,56,21,84
21430,Female,63,33,74
21431,Female,42,132,71
21432,Female,64,33,4
21433,Female,27,95,13
21434,Male,54,121,88
21435,Female,42,15,32
21436,Female,57,96,66
21437,Male,46,38,21
21438,Male,54,41,99
21439,Female,22,81,8
21440,Female,31,131,24
21441,Female,50,18,38
21442,Female,44,142,73
21443,Male,22,143,80
21444,Female,68,58,16
21445,Male,61,123,68
21446,Female,32,104,44
21447,Female,20,117,82
21448,Female,18,18,93
21449,Male,41,147,47
21450,Female,29,139,58
21451,Female,62,66,57
21452,Male,31,25,89
21453,Female,59,145,72
21454,Male,37,32,95
21455,Female,31,44,64
21456,Male,31,108,92
21457,Male,62,94,4
21458,Male,52,47,62
21459,Female,36,125,62
21460,Male,37,80,42
21461,Male,59,147,68
21462,Female,61,17,64
21463,Male,40,118,100
21464,Female,51,136,13
21465,Female,18,147,41
21466,Male,21,74,29
21467,Male,57,97,58
21468,Female,34,89,43
21469,Male,43,21,97
21470,Male,31,129,66
21471,Male,63,126,67
21472,Male,68,45,83
21473,Female,49,29,77
21474,Female,53,111,48
21475,Male,37,25,14
21476,Female,33,117,34
21477,Male,68,23,61
21478,Male,36,66,69
21479,Male,62,97,79
21480,Male,56,26,78
21481,Female,41,102,57
21482,Male,31,87,45
21483,Female,46,123,4
21484,Male,59,51,35
21485,Female,31,147,48
21486,Female,69,23,61
21487,Female,28,84,72
21488,Female,28,128,9
21489,Male,64,140,51
21490,Female,57,94,37
21491,Male,41,147,26
21492,Female,39,132,57
21493,Female,66,95,7
21494,Female,38,76,35
21495,Male,23,24,21
21496,Female,31,21,77
21497,Male,26,65,35
21498,Male,52,78,33
21499,Male,61,45,18
21500,Female,53,126,80
21501,Female,42,15,79
21502,Female,32,103,57
21503,Female,62,106,8
21504,Female,45,65,28
21505,Female,67,107,97
21506,Female,31,60,81
21507,Male,30,27,28
21508,Female,58,94,51
21509,Male,48,137,16
21510,Male,22,129,83
21511,Female,36,90,81
21512,Female,25,127,62
21513,Male,30,53,74
21514,Male,58,33,45
21515,Female,34,75,62
21516,Male,49,110,19
21517,Male,22,147,65
21518,Male,26,71,57
21519,Male,60,61,44
21520,Female,51,93,100
21521,Female,62,15,14
21522,Male,18,49,69
21523,Male,57,61,76
21524,Male,32,38,23
21525,Female,49,54,52
21526,Female,51,88,64
21527,Male,52,92,36
21528,Male,66,140,72
21529,Male,67,107,23
21530,Female,45,134,41
21531,Male,34,131,52
21532,Male,63,16,15
21533,Male,28,37,58
21534,Male,40,96,93
21535,Male,43,115,85
21536,Female,63,139,89
21537,Female,22,111,37
21538,Female,43,77,8
21539,Male,23,50,38
21540,Female,68,103,88
21541,Male,60,37,95
21542,Female,51,77,22
21543,Female,59,47,28
21544,Male,30,33,27
21545,Male,42,37,35
21546,Male,19,124,59
21547,Female,31,100,46
21548,Male,34,18,3
21549,Female,58,111,44
21550,Female,57,98,10
21551,Female,57,142,40
21552,Male,56,110,85
21553,Male,42,126,55
21554,Male,44,135,92
21555,Female,65,31,6
21556,Female,68,39,29
21557,Male,41,28,5
21558,Female,66,124,26
21559,Female,50,64,38
21560,Female,44,44,63
21561,Male,62,36,27
21562,Female,48,97,81
21563,Female,65,116,100
21564,Male,55,18,91
21565,Male,32,86,41
21566,Male,61,59,91
21567,Male,57,130,82
21568,Male,18,88,8
21569,Male,28,128,22
21570,Female,32,42,98
21571,Female,50,99,45
21572,Female,65,79,23
21573,Female,49,112,35
21574,Male,42,109,78
21575,Female,56,95,80
21576,Male,50,94,89
21577,Male,46,15,86
21578,Female,51,44,33
21579,Female,25,137,61
21580,Male,28,41,17
21581,Male,30,115,64
21582,Male,22,94,15
21583,Male,67,102,63
21584,Female,36,102,62
21585,Male,38,109,99
21586,Female,20,144,59
21587,Male,43,85,29
21588,Male,50,126,90
21589,Male,47,101,23
21590,Female,39,107,44
21591,Male,22,49,82
21592,Female,36,108,54
21593,Female,26,128,96
21594,Female,41,93,57
21595,Male,56,30,5
21596,Female,29,22,51
21597,Female,63,75,84
21598,Male,65,106,80
21599,Male,62,54,68
21600,Female,44,99,37
21601,Female,67,41,88
21602,Male,59,99,52
21603,Female,38,138,14
21604,Female,55,133,72
21605,Female,52,43,68
21606,Male,49,139,49
21607,Female,53,133,35
21608,Male,50,38,40
21609,Male,60,99,99
21610,Male,34,142,21
21611,Female,22,96,8
21612,Male,61,40,77
21613,Female,37,84,44
21614,Male,40,40,86
21615,Female,56,106,88
21616,Female,21,51,100
21617,Female,43,103,19
21618,Male,47,109,33
21619,Female,65,20,10
21620,Female,64,79,12
21621,Male,63,118,47
21622,Male,46,81,18
21623,Female,51,147,48
21624,Male,27,51,18
21625,Male,37,91,25
21626,Male,41,43,89
21627,Female,51,106,27
21628,Male,54,63,70
21629,Female,30,112,85
21630,Male,40,29,46
21631,Male,27,69,32
21632,Female,39,69,30
21633,Male,62,125,84
21634,Male,31,75,53
21635,Male,42,19,42
21636,Male,35,20,67
21637,Female,37,27,69
21638,Female,45,60,32
21639,Female,25,111,15
21640,Female,22,142,87
21641,Female,38,86,89
21642,Female,37,48,18
21643,Female,61,67,79
21644,Male,33,45,88
21645,Female,37,98,88
21646,Female,68,102,45
21647,Female,42,141,24
21648,Male,24,89,41
21649,Female,42,98,98
21650,Female,53,114,33
21651,Female,68,117,26
21652,Male,27,88,12
21653,Female,57,83,55
21654,Male,33,82,92
21655,Male,21,127,91
21656,Male,27,140,82
21657,Male,68,57,71
21658,Female,65,147,73
21659,Male,48,107,24
21660,Male,29,124,95
21661,Female,37,100,11
21662,Male,49,59,72
21663,Male,19,122,69
21664,Male,28,85,96
21665,Male,37,55,16
21666,Male,40,72,1
21667,Male,30,42,27
21668,Female,52,69,80
21669,Female,34,65,24
21670,Female,27,50,80
21671,Female,57,20,69
21672,Male,55,65,49
21673,Male,31,136,42
21674,Male,36,67,75
21675,Female,49,60,73
21676,Female,50,96,50
21677,Male,60,91,82
21678,Male,42,55,1
21679,Female,42,65,68
21680,Female,31,25,30
21681,Female,62,65,14
21682,Female,61,41,22
21683,Male,55,63,66
21684,Female,53,30,68
21685,Female,41,64,6
21686,Male,58,28,96
21687,Male,56,40,90
21688,Male,56,54,13
21689,Female,30,32,12
21690,Female,19,124,69
21691,Female,51,15,99
21692,Female,32,30,51
21693,Male,65,115,53
21694,Male,19,133,39
21695,Female,69,145,1
21696,Female,42,22,28
21697,Female,22,113,86
21698,Male,51,32,77
21699,Female,69,104,64
21700,Male,56,39,71
21701,Female,22,32,28
21702,Male,60,38,79
21703,Male,25,83,26
21704,Female,66,88,76
21705,Male,31,25,38
21706,Male,46,18,24
21707,Female,47,24,68
21708,Male,54,115,54
21709,Female,21,26,32
21710,Male,52,88,6
21711,Male,24,147,64
21712,Male,43,105,2
21713,Male,49,19,61
21714,Female,60,37,32
21715,Female,50,60,86
21716,Female,41,144,37
21717,Male,67,140,71
21718,Male,18,108,56
21719,Female,46,88,34
21720,Female,65,15,72
21721,Female,62,50,93
21722,Female,55,76,61
21723,Male,55,77,85
21724,Female,38,81,59
21725,Male,40,122,74
21726,Female,63,30,72
21727,Male,22,62,62
21728,Female,47,125,47
21729,Female,57,19,54
21730,Male,35,52,22
21731,Male,23,95,79
21732,Female,22,96,39
21733,Male,59,127,79
21734,Female,35,67,32
21735,Male,30,68,91
21736,Female,37,110,57
21737,Female,55,34,31
21738,Female,38,69,80
21739,Female,21,36,64
21740,Female,30,65,26
21741,Female,35,68,71
21742,Female,30,67,12
21743,Female,30,102,7
21744,Male,56,52,62
21745,Male,54,117,13
21746,Male,52,106,16
21747,Female,55,109,63
21748,Female,57,106,67
21749,Female,44,100,15
21750,Male,43,21,3
21751,Male,29,82,36
21752,Male,19,141,60
21753,Male,60,139,21
21754,Male,37,134,83
21755,Female,52,59,76
21756,Male,27,120,26
21757,Female,25,146,66
21758,Female,57,38,56
21759,Female,63,99,57
21760,Male,53,96,84
21761,Male,48,86,29
21762,Female,32,37,92
21763,Male,59,23,34
21764,Male,35,39,58
21765,Female,32,46,39
21766,Female,36,149,3
21767,Female,41,111,42
21768,Female,52,76,36
21769,Female,19,100,35
21770,Male,30,72,72
21771,Female,62,43,88
21772,Male,26,70,30
21773,Male,52,131,80
21774,Female,19,129,43
21775,Female,63,77,51
21776,Male,33,61,22
21777,Female,63,88,72
21778,Male,53,29,41
21779,Female,19,134,37
21780,Female,33,71,79
21781,Male,25,149,9
21782,Male,18,116,38
21783,Female,35,32,29
21784,Female,58,96,40
21785,Female,43,20,14
21786,Male,61,57,46
21787,Female,22,55,93
21788,Female,38,90,46
21789,Female,52,65,92
21790,Female,57,75,78
21791,Male,45,108,68
21792,Male,43,33,39
21793,Male,49,135,52
21794,Female,65,35,34
21795,Female,67,94,95
21796,Female,61,85,17
21797,Male,61,68,77
21798,Male,38,120,62
21799,Male,21,97,78
21800,Male,59,40,84
21801,Female,58,19,23
21802,Male,53,40,68
21803,Male,41,147,56
21804,Female,50,96,62
21805,Male,22,20,17
21806,Female,20,15,27
21807,Female,28,89,1
21808,Female,62,140,17
21809,Female,49,94,53
21810,Female,39,104,62
21811,Male,28,63,19
21812,Male,55,96,36
21813,Female,39,51,26
21814,Male,21,104,18
21815,Female,56,15,78
21816,Male,20,51,69
21817,Male,27,33,37
21818,Male,54,128,48
21819,Male,36,70,85
21820,Male,35,81,43
21821,Male,45,49,33
21822,Male,48,98,60
21823,Female,34,40,20
21824,Female,41,36,80
21825,Female,18,31,70
21826,Male,22,73,88
21827,Male,49,103,22
21828,Female,34,73,64
21829,Female,38,94,48
21830,Male,58,144,87
21831,Female,60,104,33
21832,Female,39,136,94
21833,Female,56,26,20
21834,Female,56,24,63
21835,Male,51,134,33
21836,Female,31,16,80
21837,Female,33,30,77
21838,Female,22,120,91
21839,Female,35,137,42
21840,Male,21,50,78
21841,Female,61,148,64
21842,Female,68,119,7
21843,Female,45,115,74
21844,Female,62,109,76
21845,Female,44,119,77
21846,Male,23,144,65
21847,Female,28,149,14
21848,Female,64,35,75
21849,Male,38,122,91
21850,Female,34,57,10
21851,Male,48,91,65
21852,Female,51,131,79
21853,Male,30,91,73
21854,Male,40,25,23
21855,Female,18,24,13
21856,Male,21,69,72
21857,Female,47,16,10
21858,Male,48,15,14
21859,Male,64,61,37
21860,Female,33,105,70
21861,Male,60,97,4
21862,Female,20,32,12
21863,Male,29,49,9
21864,Male,29,135,13
21865,Female,28,76,43
21866,Female,33,39,63
21867,Male,46,121,34
21868,Female,38,129,87
21869,Female,62,94,27
21870,Male,61,131,23
21871,Male,59,83,13
21872,Female,60,112,23
21873,Male,67,24,96
21874,Female,22,122,67
21875,Female,69,39,33
21876,Female,30,129,40
21877,Female,34,41,1
21878,Female,29,24,34
21879,Female,34,53,79
21880,Male,18,149,44
21881,Female,25,29,23
21882,Male,33,128,98
21883,Female,32,47,45
21884,Male,36,113,24
21885,Male,42,118,99
21886,Male,48,25,2
21887,Female,59,58,78
21888,Male,19,84,98
21889,Male,42,136,1
21890,Female,48,115,11
21891,Male,21,143,33
21892,Male,21,143,55
21893,Female,69,101,14
21894,Male,29,135,47
21895,Male,34,149,8
21896,Female,38,98,14
21897,Male,46,23,12
21898,Male,39,25,83
21899,Male,53,20,34
21900,Male,57,73,97
21901,Female,33,124,3
21902,Female,32,32,18
21903,Female,47,141,24
21904,Female,63,43,9
21905,Male,68,143,21
21906,Female,28,132,46
21907,Female,30,58,35
21908,Male,40,81,28
21909,Male,57,52,59
21910,Male,58,115,96
21911,Female,51,30,60
21912,Male,37,52,60
21913,Male,19,77,63
21914,Male,25,104,97
21915,Female,35,99,84
21916,Female,24,23,95
21917,Female,60,23,64
21918,Female,48,58,45
21919,Female,39,115,41
21920,Female,45,92,83
21921,Female,42,53,76
21922,Male,69,54,81
21923,Male,18,77,17
21924,Male,49,148,4
21925,Female,42,52,89
21926,Female,65,20,93
21927,Male,33,129,19
21928,Male,46,68,68
21929,Female,59,65,30
21930,Female,41,131,20
21931,Female,34,112,47
21932,Female,59,90,93
21933,Female,23,147,45
21934,Female,31,95,20
21935,Female,43,128,11
21936,Female,45,75,64
21937,Male,64,148,20
21938,Female,53,46,31
21939,Female,48,130,21
21940,Female,44,72,47
21941,Male,19,62,52
21942,Male,36,123,75
21943,Female,45,31,71
21944,Male,62,74,44
21945,Male,61,64,89
21946,Male,38,117,85
21947,Female,62,52,8
21948,Female,32,126,10
21949,Female,51,145,55
21950,Female,57,93,99
21951,Female,20,105,92
21952,Female,18,45,2
21953,Female,41,30,38
